export_segment,finger,finger_label,source_component,source_row,source_col,segment_row,segment_col,global_wiring_id,component,component_label,local_grid_id,row,col,u,v,center_x,center_y,center_z,cell_size_xy,source_quad_id,source_region,source_palm_grid_id,source_row,source_col,c0_x,c0_y,c0_z,c0_source_quad_id,c0_source_region,c1_x,c1_y,c1_z,c1_source_quad_id,c1_source_region,c2_x,c2_y,c2_z,c2_source_quad_id,c2_source_region,c3_x,c3_y,c3_z,c3_source_quad_id,c3_source_region
finger_to_palm,middle,??,middle_connection,2,1,2,1,469,middle_connection,????,11,2,1,0.25,0.4,1.4110994268276476,4.143205732865767,0.9015855829644848,0.18906326554038308,2433,middle_connection,,2,1,1.316567794057456,4.0486741000955755,0.9231693092332672,2431,middle_connection,1.505631059597839,4.0486741000955755,0.9026784415947605,2434,middle_connection,1.505631059597839,4.237737365635959,0.8731137414890741,2433,middle_connection,1.316567794057456,4.237737365635959,0.9050785091818918,2429,middle_connection
finger_to_palm,middle,??,middle_connection,2,2,2,2,470,middle_connection,????,12,2,2,0.5,0.4,1.6001626923680305,4.143205732865767,0.8815817053062515,0.18906326554038308,2435,middle_connection,,2,2,1.505631059597839,4.0486741000955755,0.9026784415947605,2434,middle_connection,1.694694325138222,4.0486741000955755,0.8865401867911032,2438,middle_connection,1.694694325138222,4.237737365635959,0.8533737329150277,1880,middle_connection,1.505631059597839,4.237737365635959,0.8731137414890741,2433,middle_connection
finger_to_palm,middle,??,middle_connection,2,3,2,3,471,middle_connection,????,13,2,3,0.75,0.4,1.7892259579084135,4.143205732865767,0.8625727978209742,0.18906326554038308,1880,middle_connection,,2,3,1.694694325138222,4.0486741000955755,0.8865401867911032,2438,middle_connection,1.883757590678605,4.0486741000955755,0.8621515613636616,2440,middle_connection,1.883757590678605,4.237737365635959,0.8336967940803164,1881,middle_connection,1.694694325138222,4.237737365635959,0.8533737329150277,1880,middle_connection
finger_to_palm,middle,??,middle_connection,2,4,2,4,472,middle_connection,????,14,2,4,1.0,0.4,1.9782892234487965,4.143205732865767,0.8336827903015454,0.18906326554038308,1881,middle_connection,,2,4,1.883757590678605,4.0486741000955755,0.8621515613636616,2440,middle_connection,2.0728208562189883,4.0486741000955755,0.827745610129256,2442,middle_connection,2.0728208562189883,4.237737365635959,0.8102702970910753,1883,middle_connection,1.883757590678605,4.237737365635959,0.8336967940803164,1881,middle_connection
finger_to_palm,middle,??,middle_connection,3,0,3,0,473,middle_connection,????,15,3,0,0.0,0.6,1.2220361612872643,4.332268998406151,0.9109732487970228,0.18906326554038308,2430,middle_connection,,3,0,1.1275045285170728,4.237737365635959,0.9335154062771633,2427,middle_connection,1.3165677940574558,4.237737365635959,0.9050785091818918,2429,middle_connection,1.3165677940574558,4.426800631176342,0.8787996079198307,2430,middle_connection,1.1275045285170728,4.426800631176342,0.9213288587701158,2428,middle_connection
finger_to_palm,middle,??,middle_connection,3,1,3,1,474,middle_connection,????,16,3,1,0.25,0.6,1.4110994268276476,4.332268998406151,0.8753074884781926,0.18906326554038308,1875,middle_connection,,3,1,1.316567794057456,4.237737365635959,0.9050785091818918,2429,middle_connection,1.505631059597839,4.237737365635959,0.8731137414890741,2433,middle_connection,1.505631059597839,4.426800631176342,0.8402300266612029,1875,middle_connection,1.316567794057456,4.426800631176342,0.8787996079198306,2430,middle_connection
finger_to_palm,middle,??,middle_connection,3,2,3,2,475,middle_connection,????,17,3,2,0.5,0.6,1.6001626923680305,4.332268998406151,0.8443313969239342,0.18906326554038308,2435,middle_connection,,3,2,1.505631059597839,4.237737365635959,0.8731137414890741,2433,middle_connection,1.694694325138222,4.237737365635959,0.8533737329150277,1880,middle_connection,1.694694325138222,4.426800631176342,0.8120307860349306,1876,middle_connection,1.505631059597839,4.426800631176342,0.8402300266612029,1875,middle_connection
finger_to_palm,middle,??,middle_connection,3,3,3,3,476,middle_connection,????,18,3,3,0.75,0.6,1.7892259579084135,4.332268998406151,0.8265268181567704,0.18906326554038308,1880,middle_connection,,3,3,1.694694325138222,4.237737365635959,0.8533737329150277,1880,middle_connection,1.883757590678605,4.237737365635959,0.8336967940803164,1881,middle_connection,1.883757590678605,4.426800631176342,0.7979312860817899,1882,middle_connection,1.694694325138222,4.426800631176342,0.8120307860349306,1876,middle_connection
finger_to_palm,middle,??,middle_connection,3,4,3,4,477,middle_connection,????,19,3,4,1.0,0.6,1.9782892234487965,4.332268998406151,0.8102568319414326,0.18906326554038308,1882,middle_connection,,3,4,1.883757590678605,4.237737365635959,0.8336967940803164,1881,middle_connection,2.0728208562189883,4.237737365635959,0.8102702970910753,1883,middle_connection,2.0728208562189883,4.426800631176342,0.7841314344029088,1884,middle_connection,1.883757590678605,4.426800631176342,0.7979312860817899,1882,middle_connection
finger_to_palm,middle,??,middle_connection,4,0,4,0,478,middle_connection,????,20,4,0,0.0,0.8,1.2220361612872643,4.521332263946533,0.8948098841918855,0.18906326554038308,1867,middle_connection,,4,0,1.1275045285170728,4.4268006311763415,0.921328858770116,2428,middle_connection,1.3165677940574558,4.4268006311763415,0.8787996079198307,2430,middle_connection,1.3165677940574558,4.615863896716725,0.8592842976324264,1872,middle_connection,1.1275045285170728,4.615863896716725,0.9021830282025329,1867,middle_connection
finger_to_palm,middle,??,middle_connection,4,1,4,1,479,middle_connection,????,21,4,1,0.25,0.8,1.4110994268276476,4.521332263946533,0.8462013162112946,0.18906326554038308,1872,middle_connection,,4,1,1.316567794057456,4.4268006311763415,0.8787996079198306,2430,middle_connection,1.505631059597839,4.4268006311763415,0.8402300266612029,1875,middle_connection,1.505631059597839,4.615863896716725,0.8103594468810809,1873,middle_connection,1.316567794057456,4.615863896716725,0.8592842976324264,1872,middle_connection
finger_to_palm,middle,??,middle_connection,4,2,4,2,480,middle_connection,????,22,4,2,0.5,0.8,1.6001626923680305,4.521332263946533,0.8059892499654822,0.18906326554038308,1876,middle_connection,,4,2,1.505631059597839,4.4268006311763415,0.8402300266612029,1875,middle_connection,1.694694325138222,4.4268006311763415,0.8120307860349308,1876,middle_connection,1.694694325138222,4.615863896716725,0.7606255664043898,1877,middle_connection,1.505631059597839,4.615863896716725,0.8103594468810809,1873,middle_connection
finger_to_palm,middle,??,middle_connection,4,3,4,3,481,middle_connection,????,23,4,3,0.75,0.8,1.7892259579084135,4.521332263946533,0.7793876094445824,0.18906326554038308,1878,middle_connection,,4,3,1.694694325138222,4.4268006311763415,0.8120307860349308,1876,middle_connection,1.883757590678605,4.4268006311763415,0.7979312860817901,1882,middle_connection,1.883757590678605,4.615863896716725,0.7489024432946219,78,middle_connection,1.694694325138222,4.615863896716725,0.7606255664043898,1877,middle_connection
finger_to_palm,middle,??,middle_connection,4,4,4,4,482,middle_connection,????,24,4,4,1.0,0.8,1.9782892234487965,4.521332263946533,0.7722515470053402,0.18906326554038308,1882,middle_connection,,4,4,1.883757590678605,4.4268006311763415,0.7979312860817901,1882,middle_connection,2.0728208562189883,4.4268006311763415,0.7841314344029089,1884,middle_connection,2.0728208562189883,4.615863896716725,0.7617663336116711,1885,middle_connection,1.883757590678605,4.615863896716725,0.7489024432946219,78,middle_connection
finger_to_palm,middle,??,middle_connection,5,0,5,0,483,middle_connection,????,25,5,0,0.0,1.0,1.2220361612872643,4.710395529486917,0.8734488571387456,0.18906326554038308,1868,middle_connection,,5,0,1.1275045285170728,4.615863896716725,0.9021830282025329,1867,middle_connection,1.3165677940574558,4.615863896716725,0.8592842976324264,1872,middle_connection,1.3165677940574558,4.804927162257108,0.8348340858866669,1871,middle_connection,1.1275045285170728,4.804927162257108,0.8802428555979135,1869,middle_connection
finger_to_palm,middle,??,middle_connection,5,1,5,1,484,middle_connection,????,26,5,1,0.25,1.0,1.4110994268276476,4.710395529486917,0.820235130214265,0.18906326554038308,1870,middle_connection,,5,1,1.316567794057456,4.615863896716725,0.8592842976324264,1872,middle_connection,1.505631059597839,4.615863896716725,0.8103594468810809,1873,middle_connection,1.505631059597839,4.804927162257108,0.7566400170545237,1874,middle_connection,1.316567794057456,4.804927162257108,0.8348340858866667,1871,middle_connection
finger_to_palm,middle,??,middle_connection,5,2,5,2,485,middle_connection,????,27,5,2,0.5,1.0,1.6001626923680305,4.710395529486917,0.7624791159353177,0.18906326554038308,1874,middle_connection,,5,2,1.505631059597839,4.615863896716725,0.8103594468810809,1873,middle_connection,1.694694325138222,4.615863896716725,0.7606255664043898,1877,middle_connection,1.694694325138222,4.804927162257108,0.6700035285211899,81,middle_connection,1.505631059597839,4.804927162257108,0.7566400170545237,1874,middle_connection
finger_to_palm,middle,??,middle_connection,5,3,5,3,486,middle_connection,????,28,5,3,0.75,1.0,1.7892259579084135,4.710395529486917,0.7097324139960055,0.18906326554038308,1879,middle_connection,,5,3,1.694694325138222,4.615863896716725,0.7606255664043898,1877,middle_connection,1.883757590678605,4.615863896716725,0.7489024432946219,78,middle_connection,1.883757590678605,4.804927162257108,0.6675036859254444,77,middle_connection,1.694694325138222,4.804927162257108,0.6700035285211899,81,middle_connection
finger_to_palm,middle,??,middle_connection,5,4,5,4,487,middle_connection,????,29,5,4,1.0,1.0,1.9782892234487965,4.710395529486917,0.7318520840430717,0.18906326554038308,77,middle_connection,,5,4,1.883757590678605,4.615863896716725,0.7489024432946219,78,middle_connection,2.0728208562189883,4.615863896716725,0.7617663336116711,1885,middle_connection,2.0728208562189883,4.804927162257108,0.7583661718720085,6693,middle_connection,1.883757590678605,4.804927162257108,0.6675036859254444,77,middle_connection
