export_segment,finger,finger_label,source_component,source_row,source_col,segment_row,segment_col,global_wiring_id,component,component_label,local_grid_id,row,col,u,v,center_x,center_y,center_z,cell_size_xy,source_quad_id,source_region,source_palm_grid_id,source_row,source_col,c0_x,c0_y,c0_z,c0_source_quad_id,c0_source_region,c1_x,c1_y,c1_z,c1_source_quad_id,c1_source_region,c2_x,c2_y,c2_z,c2_source_quad_id,c2_source_region,c3_x,c3_y,c3_z,c3_source_quad_id,c3_source_region
finger_to_palm,ring,???,ring_connection,0,3,0,3,533,ring_connection,?????,3,0,3,0.6,0.0,0.26156710441816944,3.7678124396367507,1.020137832797652,0.18906326554038308,2417,ring_connection,,0,3,0.16703547164797788,3.673280806866559,1.0172097223277714,2415,ring_connection,0.356098737188361,3.673280806866559,0.9870736139526556,2417,ring_connection,0.356098737188361,3.8623440724069424,1.018274353205755,2418,ring_connection,0.16703547164797788,3.8623440724069424,1.0525432008504552,2416,ring_connection
finger_to_palm,ring,???,ring_connection,0,4,0,4,534,ring_connection,?????,4,0,4,0.8,0.0,0.45063036995855243,3.7678124396367507,0.9910121918915997,0.18906326554038308,2419,ring_connection,,0,4,0.3560987371883609,3.673280806866559,0.9870736139526555,2417,ring_connection,0.5451620027287439,3.673280806866559,0.9625496895150591,2419,ring_connection,0.5451620027287439,3.8623440724069424,0.989217211334539,2420,ring_connection,0.3560987371883609,3.8623440724069424,1.018274353205755,2418,ring_connection
finger_to_palm,ring,???,ring_connection,0,5,0,5,535,ring_connection,?????,5,0,5,1.0,0.0,0.6396936354989355,3.7678124396367507,0.968139792331059,0.18906326554038308,2421,ring_connection,,0,5,0.545162002728744,3.673280806866559,0.962549689515059,2419,ring_connection,0.734225268269127,3.673280806866559,0.9469674775160972,2423,ring_connection,0.734225268269127,3.8623440724069424,0.9736702093418462,2422,ring_connection,0.545162002728744,3.8623440724069424,0.9892172113345389,2420,ring_connection
finger_to_palm,ring,???,ring_connection,1,0,1,0,536,ring_connection,?????,6,1,0,0.0,0.16666666666666666,-0.30562269220297983,3.9568757051771337,1.1471309132302174,0.18906326554038308,2412,ring_connection,,1,0,-0.4001543249731714,3.862344072406942,1.1534775097960268,2410,ring_connection,-0.21109105943278827,3.862344072406942,1.1266804322966266,2412,ring_connection,-0.21109105943278827,4.051407337947325,1.1372078071682878,1851,ring_connection,-0.4001543249731714,4.051407337947325,1.152372671337345,1849,ring_connection
finger_to_palm,ring,???,ring_connection,1,1,1,1,537,ring_connection,?????,7,1,1,0.2,0.16666666666666666,-0.11655942666259678,3.9568757051771337,1.1207970350210616,0.18906326554038308,2414,ring_connection,,1,1,-0.21109105943278833,3.862344072406942,1.1266804322966264,2412,ring_connection,-0.022027793892405237,3.862344072406942,1.0894668033210537,2414,ring_connection,-0.022027793892405237,4.051407337947325,1.1117512531777207,1853,ring_connection,-0.21109105943278833,4.051407337947325,1.137207807168288,1851,ring_connection
finger_to_palm,ring,???,ring_connection,1,2,1,2,538,ring_connection,?????,8,1,2,0.4,0.16666666666666666,0.07250383887778633,3.9568757051771337,1.0855832553962186,0.18906326554038308,2416,ring_connection,,1,2,-0.02202779389240521,3.862344072406942,1.0894668033210537,2414,ring_connection,0.16703547164797788,3.862344072406942,1.052543200850455,2416,ring_connection,0.16703547164797788,4.051407337947325,1.080176545124748,1855,ring_connection,-0.02202779389240521,4.051407337947325,1.1117512531777207,1853,ring_connection
finger_to_palm,ring,???,ring_connection,1,3,1,3,539,ring_connection,?????,9,1,3,0.6,0.16666666666666666,0.26156710441816944,3.9568757051771337,1.0466495404601983,0.18906326554038308,2418,ring_connection,,1,3,0.16703547164797788,3.862344072406942,1.052543200850455,2416,ring_connection,0.356098737188361,3.862344072406942,1.018274353205755,2418,ring_connection,0.356098737188361,4.051407337947325,1.039670660147074,1857,ring_connection,0.16703547164797788,4.051407337947325,1.080176545124748,1855,ring_connection
finger_to_palm,ring,???,ring_connection,1,4,1,4,540,ring_connection,?????,10,1,4,0.8,0.16666666666666666,0.45063036995855243,3.9568757051771337,1.011459790207952,0.18906326554038308,2420,ring_connection,,1,4,0.3560987371883609,3.862344072406942,1.0182743532057552,2418,ring_connection,0.5451620027287439,3.862344072406942,0.9892172113345388,2420,ring_connection,0.5451620027287439,4.051407337947325,1.0044022495001292,2420,ring_connection,0.3560987371883609,4.051407337947325,1.0396706601470742,1857,ring_connection
finger_to_palm,ring,???,ring_connection,1,5,1,5,541,ring_connection,?????,11,1,5,1.0,0.16666666666666666,0.6396936354989355,3.9568757051771337,0.9846259050252422,0.18906326554038308,2422,ring_connection,,1,5,0.545162002728744,3.862344072406942,0.9892172113345388,2420,ring_connection,0.734225268269127,3.862344072406942,0.9736702093418461,2422,ring_connection,0.734225268269127,4.051407337947325,0.9804514697845003,2422,ring_connection,0.545162002728744,4.051407337947325,1.0044022495001292,2420,ring_connection
finger_to_palm,ring,???,ring_connection,2,0,2,0,542,ring_connection,?????,12,2,0,0.0,0.3333333333333333,-0.30562269220297983,4.145938970717517,1.1399800396293096,0.18906326554038308,1851,ring_connection,,2,0,-0.4001543249731714,4.051407337947325,1.152372671337345,1849,ring_connection,-0.21109105943278827,4.051407337947325,1.1372078071682878,1851,ring_connection,-0.21109105943278827,4.240470603487709,1.1348367687765017,1852,ring_connection,-0.4001543249731714,4.240470603487709,1.138420825995613,1850,ring_connection
